pop_pov_u18_pct,pop_pov_65p_pct,pop_pov_pct,income_diversity_ratio,rent_burden_med,pop_commute_time_avg,pop_commute_carfree_pct,pop_65p_pct,pop_edu_nohs_pct,pop_edu_collp_pct,pop_discon_youth_pct,hh_u18_pct,pop_num,hh_alone_pct,pop_bornstate_pct,pop_race_white_pct,pop_race_hisp_pct,pop_race_black_pct,pop_race_asian_pct,pop_race_div_idx,pop_foreign_pct,pop_unemp_pct,pop_laborforce_pct,m_prox_subway_pct,m_crime_viol_rt,m_crime_prop_rt,m_crime_all_rt
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.010560907,0.0,-0.0001250651,0.004831499,0.0012703275,0.0030559287,-0.005353282,0.002371608,-0.0014140755,0.001977117,-0.010913651,0.0057374807,-0.00096005277,0.007386012,-0.0037360373,-0.00047876989,-0.0069273263,0.04872369,0.0007532478,0.036172096,-0.02233703,0.006371163,0.006329864,-0.002397937,0.0023305647,-0.0026200404
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.009321031,0.020512428,0.0,0.006061201,-0.0057796417,0.008666294,-0.006945997,0.0070833834,0.002371608,-0.007307781,-0.00419396,-0.004904279,-0.010799376,-0.00226807,0.0007030639,0.0021786704,-0.00384591,-0.0039213556,-0.04404449,0.0007532478,0.0052229115,-0.021515273,-0.0039415546,-0.0113913305,-0.008704172,0.002775923,-0.0026200404
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
-0.0008151878,-0.020110777,0.0,-0.0018904022,-0.0032964312,0.0012703275,0.0030559287,-0.005353282,0.009102458,9.1830036e-05,0.0053414777,0.009554874,0.0057374807,-0.00096005277,0.0009793672,0.0011393237,0.007704924,-0.0069273263,-0.003535328,0.0007532478,-0.0049653333,-0.008235503,0.016457295,-0.0030113063,-0.0012056392,-0.0069383997,0.0016708309
0.0045666154,-0.0118263615,0.0,-0.0001250651,0.004831499,-0.011669895,0.0030559287,-0.005353282,-0.003965414,-0.0014140755,-0.00419396,-0.025078466,0.0057374807,0.0036895755,0.002983375,0.0011393237,-0.00384591,0.021887634,0.050713558,-0.0057103303,-0.0049653333,0.043343797,0.006371163,0.006329864,0.0041166125,-0.00029859517,0.0016708309
0.0045666154,-0.0118263615,0.0,-0.0001250651,0.004831499,-0.011669895,0.0030559287,-0.005353282,-0.003965414,-0.0014140755,-0.00419396,-0.025078466,0.0057374807,0.0036895755,0.002983375,0.0011393237,-0.00384591,0.021887634,0.050713558,-0.0057103303,-0.0049653333,0.043343797,0.006371163,0.006329864,0.0041166125,-0.00029859517,0.0016708309
0.0045666154,-0.0118263615,0.0,-0.0001250651,0.004831499,-0.011669895,0.0030559287,-0.005353282,-0.003965414,-0.0014140755,-0.00419396,-0.025078466,0.0057374807,0.0036895755,0.002983375,0.0011393237,-0.00384591,0.021887634,0.050713558,-0.0057103303,-0.0049653333,0.043343797,0.006371163,0.006329864,0.0041166125,-0.00029859517,0.0016708309
0.0045666154,-0.0118263615,0.0,-0.0001250651,0.004831499,-0.011669895,0.0030559287,-0.005353282,-0.003965414,-0.0014140755,-0.00419396,-0.025078466,0.0057374807,0.0036895755,0.002983375,0.0011393237,-0.00384591,0.021887634,0.050713558,-0.0057103303,-0.0049653333,0.043343797,0.006371163,0.006329864,0.0041166125,-0.00029859517,0.0016708309
0.0045666154,-0.0118263615,0.0,-0.0001250651,0.004831499,-0.011669895,0.0030559287,-0.005353282,-0.003965414,-0.0014140755,-0.00419396,-0.025078466,0.0057374807,0.0036895755,0.002983375,0.0011393237,-0.00384591,0.021887634,0.050713558,-0.0057103303,-0.0049653333,0.043343797,0.006371163,0.006329864,0.0041166125,-0.00029859517,0.0016708309
0.0045666154,-0.0118263615,0.0,-0.0001250651,0.004831499,-0.011669895,0.0030559287,-0.005353282,-0.003965414,-0.0014140755,-0.00419396,-0.025078466,0.0057374807,0.0036895755,0.002983375,0.0011393237,-0.00384591,0.021887634,0.050713558,-0.0057103303,-0.0049653333,0.043343797,0.006371163,0.006329864,0.0041166125,-0.00029859517,0.0016708309
